STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2005/11/01 07:00:00,4,-2.67,19.00,1.5,31.23,0.67,62.1,4.78,11.30,9.6,0000000
0001,2005/11/01 07:00:00,5,-3.67,19.15,1.5,31.41,0.81,57.2,4.38,11.30,9.6,0000000
0001,2005/11/01 07:00:00,6,-4.67,19.36,1.5,31.69,0.87,47.7,3.64,11.30,9.6,0000000
0001,2005/11/01 07:00:00,7,-5.67,19.75,1.6,32.19,1.07,30.6,2.31,11.30,9.6,0000000
0001,2005/11/01 07:00:00,8,-6.67,20.05,1.2,32.69,1.52,13.7,1.02,11.30,9.6,0000000
0001,2005/11/01 07:00:00,9,-7.67,20.07,1.2,32.77,1.71,9.7,0.73,11.30,9.6,0000000
0001,2005/11/01 07:00:00,10,-8.67,20.11,0.7,33.04,3.00,5.1,0.38,11.30,9.6,0000000
0001,2005/11/01 07:00:00,11,-9.67,20.11,0.8,33.04,3.93,4.9,0.37,11.30,9.6,0000000
0001,2005/11/01 07:00:00,12,-9.97,20.11,0.8,33.04,5.04,5.0,0.37,11.30,9.6,0000000
0001,2005/11/01 08:00:00,0,0.43,18.97,1.1,31.15,0.56,65.0,5.01,10.90,9.6,0000000
0001,2005/11/01 08:00:00,1,-0.07,18.98,1.2,31.16,0.54,64.0,4.92,10.90,9.6,0000000
0001,2005/11/01 08:00:00,2,-1.07,19.02,1.3,31.22,0.57,62.3,4.79,10.90,9.6,0000000
0001,2005/11/01 08:00:00,3,-2.07,19.07,1.3,31.28,0.62,60.0,4.60,10.90,9.6,0000000
0001,2005/11/01 08:00:00,4,-3.07,19.12,1.3,31.37,0.66,57.2,4.38,10.90,9.6,0000000
0001,2005/11/01 08:00:00,5,-4.07,19.41,1.4,31.76,0.86,44.2,3.36,10.90,9.6,0000000
0001,2005/11/01 08:00:00,6,-5.07,19.58,1.3,31.96,1.01,36.9,2.80,10.90,9.6,0000000
0001,2005/11/01 08:00:00,7,-6.07,20.06,0.9,32.77,1.70,10.1,0.75,10.90,9.6,0000000
0001,2005/11/01 08:00:00,8,-7.07,20.10,0.9,32.99,2.23,6.2,0.47,10.90,9.6,0000000
0001,2005/11/01 08:00:00,9,-8.07,20.10,0.8,33.03,2.78,5.4,0.40,10.90,9.6,0000000
0001,2005/11/01 08:00:00,10,-9.07,20.11,0.8,33.04,3.74,5.1,0.38,10.90,9.6,0000000
0001,2005/11/01 08:00:00,11,-9.97,20.10,0.9,33.03,4.84,5.4,0.40,10.90,9.6,0000000
0001,2005/11/01 09:00:00,0,0.23,18.96,1.1,31.13,0.57,65.7,5.06,10.70,9.6,0000000
0001,2005/11/01 09:00:00,1,-0.27,19.01,1.2,31.21,0.60,63.2,4.86,10.70,9.6,0000000
0001,2005/11/01 09:00:00,2,-1.27,18.98,1.1,31.17,0.52,62.2,4.79,10.70,9.6,0000000
0001,2005/11/01 09:00:00,3,-2.27,19.04,1.3,31.24,0.54,60.9,4.68,10.70,9.6,0000000
0001,2005/11/01 09:00:00,4,-3.27,19.43,1.3,31.82,0.92,46.2,3.51,10.70,9.6,0000000
0001,2005/11/01 09:00:00,5,-4.27,19.72,1.5,32.13,1.02,27.4,2.07,10.70,9.6,0000000
0001,2005/11/01 09:00:00,6,-5.27,20.04,1.0,32.70,1.38,13.4,1.01,10.70,9.6,0000000
0001,2005/11/01 09:00:00,7,-6.27,20.07,0.8,32.84,1.71,8.9,0.66,10.70,9.6,0000000
0001,2005/11/01 09:00:00,8,-7.27,20.10,0.8,32.99,1.94,6.2,0.46,10.70,9.6,0000000
0001,2005/11/01 09:00:00,9,-8.27,20.11,0.7,33.03,2.64,6.0,0.44,10.70,9.6,0000000
0001,2005/11/01 09:00:00,10,-9.27,20.10,0.7,33.04,2.85,5.8,0.43,10.70,9.6,0000000
0001,2005/11/01 09:00:00,11,-9.97,20.10,1.0,33.04,13.36,5.8,0.43,10.70,9.6,0000000
0001,2005/11/01 10:00:00,0,0.13,18.97,1.1,31.15,0.54,66.5,5.11,10.60,9.6,0000000
0001,2005/11/01 10:00:00,1,-0.37,19.00,1.1,31.17,0.52,66.0,5.07,10.60,9.6,0000000
0001,2005/11/01 10:00:00,2,-1.37,19.14,1.3,31.34,0.57,60.1,4.61,10.60,9.6,0000000
0001,2005/11/01 10:00:00,3,-2.37,19.15,1.4,31.37,0.62,59.6,4.57,10.60,9.6,0000000
0001,2005/11/01 10:00:00,4,-3.37,19.28,1.5,31.54,0.65,52.5,4.01,10.60,9.6,0000000
0001,2005/11/01 10:00:00,5,-4.37,19.35,1.5,31.59,0.76,50.6,3.85,10.60,9.6,0000000
0001,2005/11/01 10:00:00,6,-5.37,19.60,1.6,31.98,0.93,37.3,2.83,10.60,9.6,0000000
0001,2005/11/01 10:00:00,7,-6.37,20.01,1.9,32.60,1.23,18.1,1.35,10.60,9.6,0000000
0001,2005/11/01 10:00:00,8,-7.37,20.09,0.8,32.89,1.75,9.1,0.68,10.60,9.6,0000000
0001,2005/11/01 10:00:00,9,-8.37,20.11,0.7,33.04,2.78,5.9,0.44,10.60,9.6,0000000
0001,2005/11/01 10:00:00,10,-9.37,20.10,0.7,33.05,3.09,5.1,0.38,10.60,9.6,0000000
0001,2005/11/01 10:00:00,11,-9.97,20.10,0.9,33.05,11.70,8.0,0.60,10.60,9.6,0000000
0001,2005/11/01 11:00:00,0,0.23,19.06,1.1,31.18,0.52,66.3,5.09,10.70,9.6,0000000
0001,2005/11/01 11:00:00,1,-0.27,19.06,1.2,31.18,0.51,66.0,5.07,10.70,9.6,0000000
0001,2005/11/01 11:00:00,2,-1.27,19.10,1.3,31.26,0.57,62.9,4.83,10.70,9.6,0000000
0001,2005/11/01 11:00:00,3,-2.27,19.11,1.5,31.29,0.53,60.4,4.63,10.70,9.6,0000000
0001,2005/11/01 11:00:00,4,-3.27,19.13,1.4,31.31,0.58,60.0,4.60,10.70,9.6,0000000
0001,2005/11/01 11:00:00,5,-4.27,19.13,1.5,31.35,0.64,59.5,4.56,10.70,9.6,0000000
0001,2005/11/01 11:00:00,6,-5.27,19.52,1.6,31.86,0.78,41.4,3.14,10.70,9.6,0000000
0001,2005/11/01 11:00:00,7,-6.27,19.67,1.6,32.10,0.97,33.8,2.55,10.70,9.6,0000000
0001,2005/11/01 11:00:00,8,-7.27,20.04,1.5,32.66,1.29,15.3,1.15,10.70,9.6,0000000
0001,2005/11/01 11:00:00,9,-8.27,20.10,0.6,33.04,2.17,5.9,0.44,10.70,9.6,0000000
0001,2005/11/01 11:00:00,10,-9.27,20.10,0.7,33.05,2.98,5.4,0.40,10.70,9.6,0000000
0001,2005/11/01 11:00:00,11,-9.97,20.10,0.9,33.05,11.60,4.7,0.35,10.70,9.6,0000000
0001,2005/11/01 12:00:00,0,0.33,19.15,1.2,31.21,0.55,69.5,5.33,10.80,9.6,0000000
0001,2005/11/01 12:00:00,1,-0.17,19.16,1.3,31.21,0.65,69.2,5.31,10.80,9.6,0000000
0001,2005/11/01 12:00:00,2,-1.17,19.14,1.5,31.21,0.60,69.0,5.29,10.80,9.6,0000000
0001,2005/11/01 12:00:00,3,-2.17,19.12,1.6,31.22,0.52,68.5,5.25,10.80,9.6,0000000
0001,2005/11/01 12:00:00,4,-3.17,19.11,1.6,31.25,0.55,67.4,5.17,10.80,9.6,0000000
0001,2005/11/01 12:00:00,5,-4.17,19.10,1.6,31.28,0.50,66.9,5.14,10.80,9.6,0000000
0001,2005/11/01 12:00:00,6,-5.17,19.31,1.6,31.58,0.61,56.5,4.31,10.80,9.6,0000000
0001,2005/11/01 12:00:00,7,-6.17,20.02,1.4,32.58,1.15,18.8,1.41,10.80,9.6,0000000
0001,2005/11/01 12:00:00,8,-7.17,20.10,1.0,32.93,1.69,6.8,0.51,10.80,9.6,0000000
0001,2005/11/01 12:00:00,9,-8.17,20.10,0.6,33.05,2.12,6.2,0.46,10.80,9.6,0000000
0001,2005/11/01 12:00:00,10,-9.17,20.10,0.6,33.05,2.65,6.1,0.46,10.80,9.6,0000000
0001,2005/11/01 12:00:00,11,-9.97,20.10,0.8,33.06,7.73,4.9,0.37,10.80,9.6,0000000
0001,2005/11/01 13:00:00,0,0.63,19.27,1.5,31.24,0.56,73.6,5.63,11.10,9.6,0000000
0001,2005/11/01 13:00:00,1,0.13,19.27,1.7,31.24,0.56,73.7,5.64,11.10,9.6,0000000
0001,2005/11/01 13:00:00,2,-0.87,19.24,1.7,31.24,0.51,72.3,5.53,11.10,9.6,0000000
0001,2005/11/01 13:00:00,3,-1.87,19.22,1.7,31.24,0.46,71.8,5.50,11.10,9.6,0000000
0001,2005/11/01 13:00:00,4,-2.87,19.21,1.7,31.24,0.51,71.3,5.46,11.10,9.6,0000000
0001,2005/11/01 13:00:00,5,-3.87,19.13,1.9,31.25,0.57,72.1,5.53,11.10,9.6,0000000
0001,2005/11/01 13:00:00,6,-4.87,19.26,1.8,31.45,0.55,62.4,4.77,11.10,9.6,0000000
0001,2005/11/01 13:00:00,7,-5.87,19.41,1.6,31.71,0.62,51.0,3.88,11.10,9.6,0000000
0001,2005/11/01 13:00:00,8,-6.87,20.02,1.7,32.67,1.29,15.7,1.18,11.10,9.6,0000000
0001,2005/11/01 13:00:00,9,-7.87,20.11,1.1,33.04,1.97,5.5,0.41,11.10,9.6,0000000
0001,2005/11/01 13:00:00,10,-8.87,20.10,0.7,33.06,2.91,5.1,0.38,11.10,9.6,0000000
0001,2005/11/01 13:00:00,11,-9.87,20.10,0.8,33.07,3.64,4.7,0.35,11.10,9.6,0000000
0001,2005/11/01 13:00:00,12,-9.97,20.10,0.7,33.07,5.51,4.9,0.37,11.10,9.6,0000000
0001,2005/11/01 14:00:00,0,1.13,19.30,1.7,31.25,0.48,75.2,5.75,11.60,9.6,0000000
0001,2005/11/01 14:00:00,1,0.63,19.30,1.7,31.25,0.47,74.7,5.71,11.60,9.6,0000000
0001,2005/11/01 14:00:00,2,-0.37,19.29,1.8,31.25,0.49,74.3,5.68,11.60,9.6,0000000
0001,2005/11/01 14:00:00,3,-1.37,19.24,1.8,31.27,0.47,69.1,5.28,11.60,9.6,0000000
0001,2005/11/01 14:00:00,4,-2.37,19.26,1.9,31.25,0.54,72.4,5.54,11.60,9.6,0000000
0001,2005/11/01 14:00:00,5,-3.37,19.14,1.9,31.25,0.55,68.7,5.27,11.60,9.6,0000000
0001,2005/11/01 14:00:00,6,-4.37,19.30,2.0,31.50,0.52,59.8,4.56,11.60,9.6,0000000
0001,2005/11/01 14:00:00,7,-5.37,19.56,1.5,31.89,0.65,43.7,3.31,11.60,9.6,0000000
0001,2005/11/01 14:00:00,8,-6.37,19.73,1.6,32.19,0.81,35.7,2.69,11.60,9.6,0000000
0001,2005/11/01 14:00:00,9,-7.37,20.11,1.4,32.98,1.73,6.1,0.45,11.60,9.6,0000000
0001,2005/11/01 14:00:00,10,-8.37,20.10,0.9,33.07,3.11,4.5,0.34,11.60,9.6,0000000
0001,2005/11/01 14:00:00,11,-9.37,20.09,0.7,33.07,3.42,4.4,0.33,11.60,9.6,0000000
0001,2005/11/01 14:00:00,12,-9.97,20.10,1.1,33.08,5.84,4.5,0.33,11.60,9.6,0000000
0001,2005/11/01 15:00:00,0,1.23,19.26,1.8,31.19,0.44,76.5,5.86,11.70,9.6,0000000
0001,2005/11/01 15:00:00,1,0.73,19.25,1.8,31.19,0.41,76.6,5.86,11.70,9.6,0000000
0001,2005/11/01 15:00:00,2,-0.27,19.25,1.9,31.19,0.49,76.9,5.88,11.70,9.6,0000000
0001,2005/11/01 15:00:00,3,-1.27,19.28,1.8,31.22,0.42,75.3,5.76,11.70,9.6,0000000
0001,2005/11/01 15:00:00,4,-2.27,19.30,1.9,31.26,0.48,73.1,5.59,11.70,9.6,0000000
0001,2005/11/01 15:00:00,5,-3.27,19.30,1.9,31.28,0.47,71.3,5.45,11.70,9.6,0000000
0001,2005/11/01 15:00:00,6,-4.27,19.36,1.8,31.51,0.52,61.1,4.66,11.70,9.6,0000000
0001,2005/11/01 15:00:00,7,-5.27,19.40,2.0,31.65,0.54,53.0,4.03,11.70,9.6,0000000
0001,2005/11/01 15:00:00,8,-6.27,19.59,2.0,32.02,0.72,38.6,2.92,11.70,9.6,0000000
0001,2005/11/01 15:00:00,9,-7.27,20.11,1.4,33.04,1.78,6.4,0.48,11.70,9.6,0000000
0001,2005/11/01 15:00:00,10,-8.27,20.10,1.8,33.07,2.82,5.0,0.37,11.70,9.6,0000000
0001,2005/11/01 15:00:00,11,-9.27,20.09,0.8,33.09,3.34,5.0,0.37,11.70,9.6,0000000
0001,2005/11/01 15:00:00,12,-9.97,20.09,0.8,33.10,3.95,5.6,0.41,11.70,9.6,0000000
0001,2005/11/01 16:00:00,0,1.33,19.08,2.1,31.15,0.48,82.4,6.33,11.80,9.6,0000000
0001,2005/11/01 16:00:00,1,0.83,19.08,2.2,31.15,0.45,82.3,6.32,11.80,9.6,0000000
0001,2005/11/01 16:00:00,2,-0.17,19.08,2.3,31.15,0.43,82.0,6.30,11.80,9.6,0000000
0001,2005/11/01 16:00:00,3,-1.17,19.09,2.4,31.15,0.46,81.5,6.26,11.80,9.6,0000000
0001,2005/11/01 16:00:00,4,-2.17,19.09,2.8,31.15,0.49,81.9,6.29,11.80,9.6,0000000
0001,2005/11/01 16:00:00,5,-3.17,19.12,2.5,31.19,0.47,77.7,5.96,11.80,9.6,0000000
0001,2005/11/01 16:00:00,6,-4.17,19.27,2.4,31.40,0.47,63.0,4.82,11.80,9.6,0000000
0001,2005/11/01 16:00:00,7,-5.17,20.01,1.4,32.74,1.41,12.8,0.96,11.80,9.6,0000000
0001,2005/11/01 16:00:00,8,-6.17,20.11,1.5,33.00,1.76,7.0,0.52,11.80,9.6,0000000
0001,2005/11/01 16:00:00,9,-7.17,20.11,1.2,33.04,1.79,6.9,0.51,11.80,9.6,0000000
0001,2005/11/01 16:00:00,10,-8.17,20.11,1.3,33.05,1.87,7.1,0.53,11.80,9.6,0000000
0001,2005/11/01 16:00:00,11,-9.17,20.10,1.1,33.06,2.00,6.8,0.51,11.80,9.6,0000000
0001,2005/11/01 16:00:00,12,-9.97,20.09,1.7,33.08,13.43,5.5,0.41,11.80,9.6,0000000
0001,2005/11/01 17:00:00,0,1.23,19.05,2.2,31.19,0.44,78.5,6.04,11.70,9.6,0000000
0001,2005/11/01 17:00:00,1,0.73,19.04,2.4,31.17,0.43,79.3,6.10,11.70,9.6,0000000
0001,2005/11/01 17:00:00,2,-0.27,19.11,2.4,31.23,0.54,75.7,5.81,11.70,9.6,0000000
0001,2005/11/01 17:00:00,3,-1.27,19.10,2.4,31.24,0.47,73.1,5.61,11.70,9.6,0000000
0001,2005/11/01 17:00:00,4,-2.27,19.20,2.3,31.37,0.45,65.0,4.97,11.70,9.6,0000000
0001,2005/11/01 17:00:00,5,-3.27,19.23,2.2,31.43,0.51,61.5,4.70,11.70,9.6,0000000
0001,2005/11/01 17:00:00,6,-4.27,19.32,2.4,31.59,0.61,57.1,4.35,11.70,9.6,0000000
0001,2005/11/01 17:00:00,7,-5.27,19.77,1.8,32.34,1.13,29.2,2.20,11.70,9.6,0000000
0001,2005/11/01 17:00:00,8,-6.27,20.06,1.3,32.78,1.45,11.4,0.85,11.70,9.6,0000000
0001,2005/11/01 17:00:00,9,-7.27,20.11,1.2,32.98,1.63,7.1,0.53,11.70,9.6,0000000
0001,2005/11/01 17:00:00,10,-8.27,20.10,1.4,33.08,1.97,7.6,0.56,11.70,9.6,0000000
0001,2005/11/01 17:00:00,11,-9.27,20.09,1.3,33.09,3.05,5.5,0.41,11.70,9.6,0000000
0001,2005/11/01 17:00:00,12,-9.97,20.09,1.1,33.09,4.29,5.6,0.42,11.70,9.6,0000000
0001,2005/11/01 18:00:00,0,1.03,19.07,2.3,31.22,0.47,75.3,5.78,11.50,9.6,0000000
0001,2005/11/01 18:00:00,1,0.53,19.07,2.5,31.23,0.46,74.3,5.70,11.50,9.6,0000000
0001,2005/11/01 18:00:00,2,-0.47,19.09,2.5,31.25,0.45,72.9,5.59,11.50,9.6,0000000
0001,2005/11/01 18:00:00,3,-1.47,19.12,2.4,31.27,0.45,71.0,5.44,11.50,9.6,0000000
0001,2005/11/01 18:00:00,4,-2.47,19.15,2.4,31.31,0.46,68.6,5.26,11.50,9.6,0000000
0001,2005/11/01 18:00:00,5,-3.47,19.21,2.5,31.41,0.56,64.9,4.97,11.50,9.6,0000000
0001,2005/11/01 18:00:00,6,-4.47,19.23,2.5,31.44,0.54,62.7,4.79,11.50,9.6,0000000
